sample_id,row,col,lulc_label,class_id,split
2947,1450,697,40,2,train
2948,73,2369,10,0,val
2949,329,2236,10,0,val
2950,2757,1970,60,4,train
2951,344,1371,10,0,test
2952,2208,1637,60,4,train
2953,1908,4252,40,2,train
2954,2366,4694,50,3,train
2955,760,3066,30,1,train
2956,2060,85,60,4,train
2957,1647,2776,80,5,train
2958,2542,498,40,2,train
2959,2295,2568,80,5,train
2960,1707,3158,30,1,train
2961,2816,1930,40,2,val
2962,1569,3077,80,5,train
2963,786,1549,30,1,train
2964,973,4851,50,3,train
2965,3015,4324,10,0,test
2966,2902,5556,10,0,train
2967,452,840,40,2,val
2968,489,2370,10,0,val
2969,2382,3326,50,3,test
2970,2077,2813,80,5,test
2971,1312,3257,10,0,train
2972,2469,970,50,3,train
2973,48,2578,30,1,test
2974,2722,1034,80,5,train
2975,1915,2797,80,5,train
2976,2379,2597,60,4,val
2977,1335,4130,50,3,train
2978,1215,1332,30,1,train
2979,1302,5267,40,2,train
2980,2813,4736,10,0,train
2981,2410,2323,80,5,val
2982,141,4314,10,0,train
2983,2263,2668,80,5,train
2984,2229,4586,50,3,train
2985,613,40,30,1,train
2986,2351,4126,40,2,train
2987,2063,784,60,4,val
2988,2686,570,80,5,train
2989,1157,4342,50,3,train
2990,1147,1792,10,0,val
2991,1723,5288,40,2,test
2992,1850,3736,50,3,val
2993,1697,3982,60,4,train
2994,1193,2230,30,1,train
2995,2068,2694,80,5,train
2996,634,850,40,2,train
2997,1587,2144,40,2,test
2998,1433,3190,80,5,train
2999,1321,1475,10,0,train
3000,2246,5330,10,0,train
3001,933,5086,40,2,train
3002,1423,4536,50,3,test
3003,1402,800,60,4,train
3004,2010,3402,40,2,train
3005,2876,4131,50,3,test
3006,2767,3913,50,3,train
3007,2805,994,80,5,train
3008,1047,4772,50,3,train
3009,469,2607,60,4,val
3010,2148,1125,60,4,train
3011,1643,2708,80,5,train
3012,1453,1190,10,0,test
3013,1546,421,40,2,train
3014,1219,3568,60,4,val
3015,1399,4198,80,5,train
3016,1558,3085,80,5,train
3017,1326,1525,30,1,train
3018,1704,2964,80,5,train
3019,2694,533,80,5,train
3020,1461,4180,50,3,train
3021,1782,4618,50,3,train
3022,2735,1095,80,5,train
3023,164,3065,10,0,train
3024,2103,2873,80,5,test
3025,1940,3634,50,3,train
3026,2745,3065,50,3,train
3027,1852,2480,80,5,train
3028,1820,3991,10,0,train
3029,1156,2370,50,3,test
3030,2038,3930,50,3,train
3031,2098,2237,80,5,val
3032,1205,4605,50,3,val
3033,1494,399,60,4,train
3034,1168,2768,50,3,val
3035,425,1038,30,1,train
3036,2392,1778,60,4,train
3037,2962,1169,60,4,train
3038,2470,3674,60,4,test
3039,1527,2935,30,1,test
3040,606,969,30,1,test
3041,95,3128,10,0,val
3042,2540,417,40,2,train
3043,2083,3760,50,3,train
3044,2840,1811,40,2,train
3045,479,2882,10,0,train
3046,521,4144,60,4,train
3047,2518,1437,80,5,train
3048,1159,50,40,2,test
3049,1012,24,40,2,train
3050,2322,5103,50,3,train
3051,1370,1286,10,0,test
3052,1379,300,30,1,test
3053,2014,1331,30,1,train
3054,1452,2958,80,5,train
3055,2771,2777,60,4,train
3056,2508,3483,10,0,train
3057,2806,1600,50,3,train
3058,1094,1355,10,0,train
3059,3022,5306,10,0,test
3060,2449,365,60,4,test
3061,1019,2129,30,1,train
3062,2353,1000,60,4,train
3063,1853,833,30,1,train
3064,2204,970,60,4,train
3065,1973,2991,80,5,train
3066,2831,3260,60,4,train
3067,730,3502,40,2,train
3068,733,5348,40,2,train
3069,1744,2741,80,5,test
3070,2940,5231,30,1,train
3071,830,456,40,2,train
3072,1622,5182,50,3,train
3073,1703,3067,80,5,train
3074,2025,1952,40,2,train
3075,402,5112,50,3,train
3076,2415,4697,10,0,train
3077,188,2778,30,1,test
3078,2144,2512,80,5,test
3079,1110,1684,10,0,train
3080,1411,4535,50,3,train
3081,2449,933,50,3,train
3082,625,5108,40,2,train
3083,1348,3250,80,5,train
3084,2884,53,40,2,test
3085,1351,3477,10,0,val
3086,2778,4239,30,1,test
3087,992,5176,30,1,val
3088,1341,2567,50,3,train
3089,1349,1979,10,0,test
3090,1728,80,40,2,train
3091,1909,3674,40,2,val
3092,76,13,10,0,train
3093,1262,4079,40,2,test
3094,677,2886,60,4,train
3095,2179,2378,80,5,train
3096,964,5042,50,3,test
3097,2236,1658,50,3,train
3098,1018,1972,30,1,train
3099,2823,3723,30,1,train
3100,1785,4338,50,3,train
3101,495,5437,30,1,train
3102,870,3479,10,0,train
3103,1046,1958,10,0,val
3104,941,440,40,2,val
3105,2166,4802,10,0,train
3106,2628,950,40,2,train
3107,1640,3054,30,1,train
3108,684,3747,50,3,test
3109,2963,141,40,2,test
3110,1887,4986,10,0,test
3111,3046,1338,40,2,val
3112,1695,2906,80,5,train
3113,1724,48,60,4,train
3114,839,4651,60,4,train
3115,1514,2923,80,5,train
3116,670,1058,30,1,test
3117,1728,1698,30,1,train
3118,1824,162,40,2,train
3119,2199,817,40,2,test
3120,2460,5507,30,1,train
3121,2777,540,40,2,val
3122,2549,5025,10,0,train
3123,2622,1673,40,2,train
3124,2899,3465,30,1,train
3125,817,4143,60,4,train
3126,1131,2346,50,3,test
3127,1297,2039,30,1,train
3128,772,3010,30,1,train
3129,1817,1345,30,1,train
3130,3034,3180,60,4,train
3131,2950,5180,10,0,train
3132,2963,5169,10,0,train
3133,1564,3883,60,4,test
3134,2536,1749,80,5,train
3135,1004,3241,40,2,test
3136,2378,4157,50,3,train
3137,218,3501,10,0,train
3138,1998,744,40,2,train
3139,1696,2896,80,5,val
3140,432,1485,30,1,train
3141,2284,1561,40,2,train
3142,2266,3164,60,4,test
3143,2457,3119,40,2,train
3144,1524,5198,40,2,train
3145,2394,2358,80,5,train
3146,1919,2681,80,5,train
3147,2764,4713,10,0,train
3148,2367,836,50,3,test
3149,357,4345,30,1,train
3150,2042,2533,80,5,val
3151,2329,1892,80,5,train
3152,246,1934,10,0,train
3153,2143,3582,50,3,train
3154,1146,3961,40,2,val
3155,2207,3963,60,4,train
3156,1961,2991,80,5,train
3157,1709,3354,50,3,val
3158,177,5371,60,4,train
3159,1895,28,40,2,test
3160,1398,107,30,1,train
3161,2766,4985,10,0,train
3162,2633,4461,10,0,train
3163,2366,3342,50,3,train
3164,1759,1301,30,1,train
3165,2740,4892,10,0,val
3166,403,1940,10,0,val
3167,2006,2106,60,4,train
3168,149,1373,10,0,val
3169,132,2356,10,0,train
3170,2913,3977,30,1,train
3171,2669,2378,10,0,val
3172,1394,2474,60,4,train
3173,1553,3855,50,3,train
3174,1207,3889,60,4,test
3175,625,5318,40,2,train
3176,2911,1636,30,1,test
3177,2717,2407,50,3,train
3178,1578,1925,60,4,train
3179,2956,1308,60,4,train
3180,2628,2809,50,3,train
3181,2124,4813,30,1,val
3182,1521,4795,10,0,train
3183,2336,1889,80,5,train
3184,700,1903,10,0,test
3185,665,2789,10,0,train
3186,2121,681,40,2,val
3187,2247,253,60,4,val
3188,2310,3417,50,3,train
3189,1477,404,50,3,train
3190,1776,2855,80,5,test
3191,2821,4667,10,0,test
3192,2227,4882,50,3,train
3193,101,5189,10,0,train
3194,335,2140,60,4,val
3195,2391,4304,50,3,val
3196,2184,1894,50,3,val
3197,1935,3422,40,2,train
3198,2511,1871,50,3,train
3199,2340,1957,80,5,train
3200,1365,3700,60,4,train
3201,2098,3646,50,3,val
3202,1438,3447,40,2,train
3203,2079,3350,60,4,test
3204,552,4536,40,2,train
3205,2167,4103,50,3,train
3206,1535,899,10,0,test
3207,3037,4354,10,0,train
3208,1446,4217,30,1,train
3209,1206,4136,10,0,train
3210,168,5555,50,3,train
3211,2156,273,60,4,train
3212,1546,2762,80,5,val
3213,2050,2864,80,5,test
3214,2330,2136,80,5,train
3215,825,2588,30,1,train
3216,2543,1640,60,4,train
3217,2305,3136,40,2,train
3218,2163,2565,80,5,train
3219,169,1053,30,1,train
3220,1986,2135,40,2,test
3221,2976,577,80,5,train
3222,1368,3406,80,5,train
3223,2567,955,60,4,train
3224,955,3457,40,2,train
3225,2212,2147,80,5,test
3226,2300,2570,80,5,train
3227,2870,3406,30,1,train
3228,1411,2614,50,3,train
3229,2135,4569,50,3,val
3230,37,4456,30,1,val
3231,1570,2309,40,2,train
3232,2214,2802,80,5,val
3233,1484,4172,50,3,train
3234,2749,836,80,5,test
3235,2730,658,80,5,val
3236,1075,3574,30,1,test
3237,2201,5234,10,0,train
3238,2087,519,40,2,train
3239,2544,2346,40,2,train
3240,482,5417,50,3,train
3241,2186,2397,80,5,train
3242,1292,260,30,1,test
3243,2433,3344,50,3,train
3244,44,59,10,0,train
3245,909,3005,60,4,train
3246,922,2642,10,0,train
3247,2353,5252,10,0,train
3248,2942,3759,30,1,train
3249,2887,2743,40,2,train
3250,952,4677,10,0,train
3251,17,3662,10,0,test
3252,2311,4308,60,4,test
3253,447,1334,30,1,train
3254,499,3168,10,0,train
3255,2346,3739,60,4,test
3256,3012,1552,60,4,train
3257,2687,1279,80,5,train
3258,1911,3940,50,3,train
3259,81,3638,10,0,train
3260,40,2677,10,0,train
3261,1696,373,30,1,train
3262,1390,2693,40,2,val
3263,1900,2218,80,5,train
3264,519,3050,10,0,train
3265,405,1993,60,4,val
3266,1357,3184,80,5,train
3267,2257,2591,80,5,train
3268,2588,2473,50,3,train
3269,1258,3769,80,5,train
3270,2040,2977,80,5,train
3271,2383,3039,60,4,test
3272,2351,897,40,2,train
3273,1393,531,30,1,val
3274,1591,3611,40,2,train
3275,3040,785,80,5,test
3276,92,5115,10,0,train
3277,2396,2336,80,5,train
3278,2415,5211,30,1,test
3279,2349,1977,80,5,train
3280,509,3240,10,0,train
3281,1935,1750,60,4,val
3282,2338,2869,60,4,train
3283,905,4480,40,2,train
3284,491,5168,60,4,val
3285,2042,3679,50,3,val
3286,1394,4469,50,3,train
3287,2875,2149,40,2,train
3288,1045,3820,80,5,val
3289,2768,4923,30,1,train
3290,1697,1289,30,1,train
3291,1483,3910,60,4,train
3292,34,5099,10,0,train
3293,1478,3283,10,0,test
3294,762,3001,30,1,train
3295,1174,5197,40,2,train
3296,3016,171,40,2,test
3297,802,3827,30,1,test
3298,2135,4597,40,2,train
3299,3024,1847,40,2,train
3300,1025,5532,40,2,val
3301,38,2592,30,1,train
3302,2456,4455,30,1,train
3303,1525,3386,10,0,train
3304,1262,3614,80,5,train
3305,2078,1855,40,2,val
3306,1930,2401,80,5,train
3307,401,5335,60,4,train
3308,1711,2586,80,5,test
3309,1603,3017,80,5,test
3310,728,2617,10,0,train
3311,192,1567,10,0,train
3312,2601,2373,40,2,test
3313,1288,4916,60,4,train
3314,1319,4201,50,3,train
3315,1244,4515,80,5,train
3316,325,1617,30,1,train
3317,1772,2820,80,5,val
3318,2045,3909,50,3,train
3319,2709,2503,50,3,train
3320,2894,4235,30,1,test
3321,138,894,30,1,train
3322,1673,2651,80,5,train
3323,912,1242,30,1,train
3324,1203,2700,60,4,train
3325,1779,203,60,4,train
3326,1790,2625,80,5,train
3327,388,5292,30,1,train
3328,1886,2361,80,5,val
3329,1025,1960,30,1,test
3330,922,3622,10,0,train
3331,1743,4331,30,1,val
3332,1203,4415,50,3,train
3333,138,5199,10,0,train
3334,1272,722,40,2,test
3335,2583,1503,80,5,val
3336,567,1637,30,1,test
3337,2342,2465,80,5,test
3338,2011,2513,80,5,train
3339,1003,4683,40,2,train
3340,2340,4006,50,3,train
3341,1943,4534,60,4,train
3342,2920,4662,60,4,test
3343,1733,511,30,1,train
3344,2684,816,10,0,val
3345,2296,2841,60,4,train
3346,2029,2846,80,5,train
3347,2470,5424,10,0,val
3348,2525,882,40,2,train
3349,809,1689,30,1,test
3350,1076,1838,10,0,train
3351,74,1081,30,1,train
3352,746,2860,10,0,test
3353,1579,1015,30,1,train
3354,796,1850,30,1,test
3355,1588,3329,80,5,test
3356,1793,2527,80,5,val
3357,1521,3781,40,2,train
3358,1460,2819,80,5,test
3359,2063,1699,40,2,train
3360,115,295,10,0,train
3361,2144,3586,50,3,val
3362,1388,2593,60,4,train
3363,783,3063,30,1,val
3364,1935,3564,50,3,test
3365,1846,2666,80,5,train
3366,921,4223,50,3,train
3367,1042,1135,40,2,train
3368,1662,5115,80,5,test
3369,1697,2923,80,5,train
3370,2695,3451,30,1,train
3371,1382,4517,60,4,test
3372,2729,632,80,5,train
3373,739,219,60,4,val
3374,1723,3986,60,4,train
3375,2196,2670,80,5,train
3376,11,5273,40,2,test
3377,2946,904,60,4,train
3378,2190,5484,50,3,train
3379,1285,4848,50,3,test
3380,1174,5259,10,0,test
3381,2044,1383,30,1,train
3382,2719,4451,10,0,val
3383,1979,4474,50,3,train
3384,1685,2709,80,5,train
3385,2052,157,40,2,train
3386,1004,4833,40,2,train
3387,402,4863,50,3,val
3388,2248,2102,80,5,test
3389,1354,5304,40,2,train
3390,1307,4783,50,3,test
3391,1443,1526,30,1,train
3392,2230,1065,60,4,test
3393,999,3244,60,4,train
3394,1753,3896,10,0,val
3395,3005,1986,30,1,train
3396,1612,30,40,2,train
3397,1583,483,30,1,train
3398,1882,1588,60,4,train
3399,1863,2651,80,5,val
3400,1917,1580,30,1,train
3401,1688,3864,40,2,train
3402,2615,5028,10,0,train
3403,1564,1530,30,1,train
3404,2497,3767,50,3,train
3405,2130,1570,50,3,train
3406,2224,4457,60,4,test
3407,1606,1723,30,1,test
3408,956,4131,40,2,train
3409,2433,4915,50,3,train
3410,2132,3967,60,4,train
3411,1065,2593,30,1,val
3412,1772,3471,60,4,train
3413,2710,241,40,2,train
3414,2740,1995,50,3,test
3415,2465,1986,80,5,train
3416,829,1982,10,0,train
3417,1444,5175,40,2,val
3418,1110,244,40,2,test
3419,1636,4299,50,3,train
3420,2113,366,60,4,train
3421,1519,5152,40,2,train
3422,1610,1245,30,1,train
3423,1183,312,30,1,test
3424,1695,2274,40,2,train
3425,1994,3505,40,2,test
3426,1428,4490,50,3,train
3427,1261,4299,60,4,train
3428,1532,553,30,1,train
3429,2471,1446,60,4,train
3430,2289,3067,50,3,train
3431,796,641,50,3,train
3432,2211,2657,80,5,train
3433,1829,3302,40,2,train
3434,2121,3082,10,0,val
3435,2359,2221,80,5,train
3436,2026,4605,60,4,test
3437,2981,5006,30,1,train
3438,2795,2764,50,3,train
3439,1808,921,30,1,test
3440,68,4001,10,0,train
3441,2159,3833,50,3,train
3442,2855,3744,50,3,val
3443,2901,862,80,5,train
3444,891,3102,50,3,train
3445,1527,4066,50,3,train
3446,2460,5118,10,0,train
3447,2895,1354,40,2,train
3448,659,1496,30,1,val
3449,2182,4352,60,4,train
3450,2230,893,50,3,val
3451,1686,3179,80,5,val
3452,997,4229,50,3,train
3453,804,5438,40,2,train
3454,1295,2127,30,1,test
3455,2937,4129,30,1,train
3456,2372,1415,40,2,train
3457,896,2915,10,0,val
3458,926,10,40,2,train
3459,2847,3523,30,1,train
3460,1716,598,50,3,train
3461,1835,1036,60,4,train
3462,2182,3353,40,2,train
3463,1824,2513,80,5,train
3464,2011,831,60,4,train
3465,2827,2207,40,2,train
3466,2348,2630,40,2,train
3467,1701,5317,10,0,train
3468,1939,1322,30,1,train
3469,424,3664,10,0,train
3470,1246,1966,30,1,train
3471,2511,2658,50,3,train
3472,2899,5002,10,0,train
3473,2051,4094,40,2,test
3474,188,3315,10,0,test
3475,1228,2692,10,0,train
3476,2815,45,40,2,val
3477,2472,4005,60,4,test
3478,1554,4833,40,2,val
3479,113,5527,40,2,train
3480,3048,2723,30,1,train
3481,230,3387,10,0,val
3482,2778,2458,50,3,train
3483,749,2466,10,0,train
3484,2989,817,80,5,val
3485,1699,2078,40,2,val
3486,2654,1261,80,5,train
3487,1043,249,40,2,train
3488,495,4069,10,0,val
3489,1930,2300,80,5,train
3490,2479,2888,40,2,train
3491,1310,2654,50,3,train
3492,1943,2240,80,5,train
3493,1230,3696,60,4,train
3494,1514,4719,50,3,train
3495,1419,3168,80,5,train
3496,2409,1445,50,3,test
3497,2452,4864,50,3,val
3498,1509,4217,40,2,val
3499,2421,1918,80,5,train
3500,2714,4649,10,0,train
3501,2851,5522,40,2,train
3502,1258,2369,80,5,train
3503,1784,4669,60,4,train
3504,1642,2714,80,5,train
3505,1365,3238,80,5,train
3506,1982,2730,80,5,train
3507,2270,2506,80,5,test
3508,490,4418,10,0,train
3509,2586,416,50,3,val
3510,2961,1965,60,4,test
3511,1073,5209,50,3,val
3512,794,3366,30,1,train
3513,864,153,60,4,train
3514,1910,611,60,4,train
3515,2952,1655,40,2,test
3516,964,4795,50,3,train
3517,223,5531,40,2,train
3518,1766,578,50,3,train
3519,595,991,30,1,train
3520,2324,4617,10,0,val
3521,2212,2024,30,1,train
3522,2383,1538,40,2,train
3523,2148,3878,50,3,train
3524,2228,3631,60,4,train
3525,2028,3378,40,2,train
3526,284,3878,10,0,train
3527,275,3440,10,0,train
3528,2708,4032,10,0,train
3529,2174,4356,60,4,train
3530,1739,4536,40,2,train
3531,2095,750,60,4,train
3532,2941,1072,60,4,train
3533,2344,1788,40,2,train
3534,941,398,40,2,train
3535,1160,2821,60,4,val
3536,2584,5366,10,0,test
3537,2259,1277,60,4,test
3538,2183,353,50,3,train
3539,1841,1397,30,1,train
3540,2796,3480,30,1,train
3541,1286,4131,10,0,train
3542,2486,3967,50,3,train
3543,1841,1750,30,1,test
3544,32,484,10,0,val
3545,1463,2821,80,5,val
3546,2955,2096,50,3,train
3547,115,3874,10,0,train
3548,2941,4968,10,0,train
3549,2044,3338,10,0,train
3550,996,364,40,2,train
3551,2516,290,60,4,train
3552,15,4625,30,1,train
3553,2883,1906,40,2,train
3554,1724,4365,60,4,train
3555,1889,2812,80,5,train
3556,2292,4953,10,0,val
3557,139,4917,80,5,train
3558,1962,3648,40,2,train
3559,2767,1172,80,5,test
3560,2327,3596,60,4,train
3561,2953,2341,50,3,train
3562,3025,4362,10,0,train
3563,2676,4129,30,1,train
3564,2298,1429,50,3,test
3565,1386,4149,80,5,val
3566,2393,764,40,2,val
3567,1864,2886,80,5,train
3568,2632,1361,80,5,test
3569,1497,441,40,2,train
3570,1462,4782,50,3,train
3571,1433,2380,40,2,train
3572,38,1614,50,3,train
3573,1659,4058,40,2,test
3574,2124,2301,80,5,train
3575,2436,4568,10,0,train
3576,1811,378,30,1,train
3577,1718,2785,80,5,train
3578,1350,4773,50,3,test
3579,2271,2073,80,5,train
3580,1933,4303,40,2,train
3581,1598,2966,80,5,train
3582,494,1893,30,1,train
3583,1735,1533,30,1,val
3584,1833,2858,80,5,val
3585,1181,1783,10,0,test
3586,919,790,30,1,val
3587,2122,3621,50,3,train
3588,626,3191,10,0,test
3589,3019,4179,60,4,test
3590,256,1769,10,0,train
3591,1480,2816,80,5,train
3592,1379,1074,10,0,train
3593,1405,3382,80,5,val
3594,1587,4962,50,3,train
3595,1089,130,60,4,train
3596,1458,5077,50,3,train
3597,149,1597,10,0,train
3598,2558,1402,80,5,train
3599,2155,3840,50,3,val
3600,1558,365,40,2,val
3601,2880,5116,10,0,train
3602,918,4842,50,3,train
3603,2018,475,50,3,test
3604,265,3751,10,0,train
3605,528,1956,30,1,train
3606,413,4851,50,3,val
3607,2662,3360,60,4,train
3608,2083,4343,50,3,val
3609,1182,113,40,2,train
3610,2885,2515,60,4,val
3611,1820,4578,40,2,train
3612,1046,4301,50,3,train
3613,1710,3061,80,5,train
3614,2918,4868,10,0,train
3615,2279,4602,50,3,train
3616,257,2352,10,0,train
3617,1841,4566,40,2,train
3618,1638,4918,40,2,val
3619,1590,2430,60,4,train
3620,2219,2034,80,5,train
3621,2448,1567,80,5,train
3622,1224,1020,10,0,train
3623,2742,3117,60,4,train
3624,219,5232,50,3,val
3625,205,501,10,0,train
3626,2589,1005,40,2,train
3627,868,3409,50,3,train
3628,2174,3317,60,4,train
3629,2568,1600,60,4,train
3630,2979,1869,60,4,train
3631,2115,383,60,4,train
3632,2287,247,60,4,train
3633,2512,471,40,2,train
3634,16,5004,10,0,train
3635,2583,5243,10,0,train
3636,2299,2084,80,5,val
3637,3024,725,80,5,train
3638,540,4555,40,2,test
3639,2424,4603,10,0,train
3640,1534,114,40,2,train
3641,1467,3176,80,5,train
3642,1779,3018,80,5,test
3643,2141,4426,40,2,train
3644,1937,4466,50,3,train
3645,1980,595,50,3,train
3646,572,3385,30,1,test
3647,880,3281,30,1,train
3648,905,3755,30,1,test
3649,1333,4132,50,3,val
3650,1728,2941,80,5,train
3651,462,4481,50,3,train
3652,2335,2210,80,5,train
3653,1882,4993,30,1,train
3654,1370,4552,60,4,train
3655,198,831,30,1,train
3656,2348,2326,80,5,test
3657,2912,1656,60,4,train
3658,662,4379,10,0,train
3659,1652,375,30,1,train
3660,573,4684,40,2,val
3661,2990,3200,30,1,train
3662,716,1128,10,0,train
3663,859,267,40,2,train
3664,2909,782,80,5,train
3665,1390,604,10,0,test
3666,2050,4450,60,4,train
3667,1038,3874,10,0,train
3668,1227,2414,50,3,test
3669,2197,2672,80,5,test
3670,2429,5262,10,0,train
3671,1114,5302,40,2,train
3672,1754,2519,80,5,train
3673,1952,2560,80,5,train
3674,1954,3146,40,2,val
3675,1743,2612,80,5,train
3676,1535,332,40,2,train
3677,2060,1506,40,2,train
3678,2927,2946,50,3,test
3679,2542,1059,40,2,train
3680,1279,1446,10,0,train
3681,2906,3017,30,1,train
3682,2902,3241,30,1,train
3683,2027,635,50,3,train
3684,1614,5262,40,2,train
3685,1308,4347,80,5,train
3686,985,4841,50,3,train
3687,2305,4070,10,0,val
3688,2614,2885,40,2,val
3689,1323,5392,40,2,train
3690,1156,2720,50,3,train
3691,3003,1088,60,4,train
3692,722,1358,30,1,train
3693,1454,5418,10,0,train
3694,1346,3723,80,5,train
3695,2475,942,50,3,test
3696,1822,3926,50,3,train
3697,2149,2894,80,5,train
3698,2726,3440,30,1,train
3699,1120,4813,50,3,test
3700,2528,3215,60,4,train
3701,2033,1875,40,2,train
3702,1866,5296,40,2,test
3703,2423,1168,50,3,train
3704,1726,4777,40,2,train
3705,121,5178,10,0,train
3706,2997,810,80,5,train
3707,1258,2828,50,3,train
3708,1886,5185,30,1,train
3709,1841,2037,50,3,test
3710,1411,2795,80,5,val
3711,1495,3980,10,0,val
3712,98,4477,10,0,train
3713,1758,2539,80,5,train
3714,1225,3810,50,3,train
3715,2145,3913,50,3,test
3716,263,4243,10,0,val
3717,638,2577,30,1,train
3718,372,590,30,1,train
3719,1912,1020,40,2,val
3720,2668,533,80,5,train
3721,507,1102,30,1,test
3722,1148,2486,30,1,train
3723,924,4041,30,1,train
3724,2471,3741,50,3,train
3725,2268,2259,80,5,test
3726,1833,3010,80,5,test
3727,572,3094,10,0,train
3728,646,4216,50,3,val
3729,360,5297,40,2,train
3730,2888,5082,10,0,test
3731,1667,1990,50,3,test
3732,2054,2699,80,5,test
3733,105,644,30,1,train
3734,704,2926,30,1,train
3735,1332,2639,50,3,train
3736,2212,2174,80,5,train
3737,1332,2493,40,2,train
3738,480,3126,10,0,val
3739,74,4591,10,0,val
3740,588,1551,30,1,train
3741,2780,3382,30,1,train
3742,408,220,30,1,train
3743,3048,778,80,5,train
3744,331,1565,10,0,test
3745,2168,165,40,2,train
3746,2261,5121,10,0,train
3747,2114,3249,40,2,val
3748,1066,1029,40,2,train
3749,1731,4792,30,1,train
3750,2036,422,50,3,train
3751,1284,2323,50,3,train
3752,1521,4030,50,3,train
3753,1722,4945,50,3,train
3754,2684,614,60,4,train
3755,2388,4151,40,2,train
3756,1747,708,30,1,train
3757,1060,85,60,4,val
3758,1458,3049,80,5,train
3759,2289,4441,60,4,test
3760,508,2588,30,1,val
3761,2271,1202,60,4,train
3762,1377,3900,10,0,val
3763,1456,231,40,2,train
3764,2911,3900,30,1,train
3765,2331,315,50,3,train
3766,171,3821,80,5,val
3767,2625,3537,50,3,train
3768,904,2028,10,0,train
3769,246,4000,10,0,train
3770,1127,4910,50,3,train
3771,2079,2164,10,0,test
3772,1802,48,50,3,test
3773,2078,2741,80,5,train
3774,2715,3836,50,3,train
3775,547,1142,30,1,train
3776,2807,1608,50,3,test
3777,931,5458,50,3,train
3778,809,3624,50,3,val
3779,2181,1117,60,4,train
3780,2329,210,60,4,train
3781,2512,4188,60,4,train
3782,2891,2171,40,2,val
3783,2087,4039,50,3,train
3784,862,27,40,2,test
3785,1404,3947,60,4,train
3786,1677,5488,30,1,val
3787,1578,1633,30,1,train
3788,2436,84,40,2,train
3789,538,1179,30,1,test
3790,605,1579,40,2,train
3791,2611,3707,60,4,val
3792,2985,2473,60,4,train
3793,1071,4752,50,3,test
3794,117,3575,10,0,val
3795,1674,4565,60,4,train
3796,1683,3450,60,4,test
3797,473,3458,30,1,test
3798,1313,4000,40,2,train
3799,244,85,30,1,train
3800,500,5308,60,4,val
3801,2941,5148,10,0,train
3802,422,2022,60,4,train
3803,1757,2726,80,5,train
3804,2892,858,80,5,train
3805,2101,984,60,4,test
3806,2156,359,60,4,train
3807,482,2556,60,4,train
3808,230,2487,10,0,train
3809,2600,2994,40,2,val
3810,792,933,30,1,test
3811,1975,1275,50,3,train
3812,1279,3476,80,5,train
3813,3007,3061,40,2,train
3814,2088,4278,60,4,train
3815,1642,2126,40,2,train
3816,2379,152,60,4,train
3817,1845,2614,80,5,train
3818,1481,1732,30,1,test
3819,402,1959,10,0,train
3820,793,5093,50,3,test
3821,2128,2621,80,5,train
3822,385,3274,10,0,test
3823,2982,2543,50,3,train
3824,575,5419,50,3,train
3825,2352,2060,80,5,test
3826,813,52,60,4,val
3827,2411,1751,80,5,test
3828,1791,2537,80,5,train
3829,2766,1822,50,3,train
3830,1118,4641,50,3,val
3831,2690,3731,30,1,train
3832,2609,4868,10,0,train
3833,1571,4441,40,2,val
3834,2005,4859,10,0,test
3835,1141,4079,10,0,test
3836,1624,105,60,4,train
3837,1336,3584,80,5,train
3838,308,4453,10,0,train
3839,2410,4957,10,0,train
3840,785,5239,50,3,train
3841,2537,4239,30,1,train
3842,2752,1354,50,3,train
3843,1650,2835,80,5,train
3844,110,3229,10,0,train
3845,1319,1034,30,1,test
3846,47,3888,10,0,test
3847,510,482,50,3,test
3848,2917,1222,50,3,test
3849,2016,2340,80,5,val
3850,3002,946,30,1,train
3851,1980,4387,50,3,train
3852,456,430,30,1,train
3853,286,852,30,1,test
3854,506,159,10,0,val
3855,2518,3847,30,1,train
3856,2192,1972,40,2,train
3857,964,4563,50,3,test
3858,1007,4798,60,4,train
3859,2428,3881,40,2,train
3860,2350,2951,50,3,train
3861,330,2918,10,0,train
3862,2108,161,60,4,train
3863,1043,3540,30,1,train
3864,569,828,40,2,val
3865,1860,2949,80,5,val
3866,1968,2865,80,5,train
3867,229,4675,10,0,train
3868,1574,4213,50,3,train
3869,2055,2565,80,5,test
3870,1367,2351,40,2,train
3871,898,918,30,1,val
3872,1408,4667,50,3,train
3873,940,238,60,4,train
3874,2147,2614,80,5,train
3875,2333,1836,80,5,train
3876,1259,3754,80,5,train
3877,54,916,10,0,test
3878,2243,379,30,1,train
3879,1583,2881,80,5,train
3880,2439,3372,50,3,test
3881,1017,323,40,2,val
3882,960,141,60,4,train
3883,1471,174,60,4,test
3884,1782,4156,60,4,train
3885,1370,4899,50,3,train
3886,2667,1063,80,5,train
3887,255,1737,10,0,train
3888,2679,4062,30,1,test
3889,508,4542,40,2,train
3890,1614,2641,80,5,train
3891,2573,844,60,4,train
3892,2161,2471,80,5,test
3893,1174,5387,60,4,train
3894,365,3076,10,0,train
3895,1498,2509,50,3,train
3896,2978,684,80,5,train
3897,1461,5066,50,3,test
3898,2303,2370,80,5,train
3899,2228,1778,40,2,test
3900,2506,3717,50,3,val
3901,2103,3605,60,4,test
3902,2306,2396,80,5,train
